,0
78107,18
78108,14
78109,15
78110,10
78111,16
78112,18
78113,11
78114,23
78115,16
78116,10
78117,14
78118,13
78119,13
78120,12
78121,22
78122,19
78123,12
78124,20
78125,10
78126,21
78127,25
78128,17
78129,10
78130,20
78131,23
78132,23
78133,18
78134,18
78135,17
78136,20
78137,15
78138,22
78139,21
78140,11
78141,10
78142,18
78143,21
78144,23
78145,13
78146,25
78147,17
78148,22
78149,14
78150,19
78151,12
78152,12
78153,18
78154,15
78155,21
78156,17
78157,18
78158,20
78159,16
78160,14
78161,20
78162,16
78163,16
78164,23
78165,13
78166,24
78167,23
78168,14
78169,20
78170,16
78171,18
78172,23
78173,19
78174,24
78175,12
78176,14
78177,22
78178,23
78179,15
78180,18
78181,12
78182,11
78183,19
78184,18
78185,17
78186,15
78187,14
78188,12
78189,15
78190,16
78191,24
78192,24
78193,16
78194,21
78195,16
78196,25
78197,11
78198,14
78199,15
78200,12
78201,10
78202,10
78203,10
78204,20
78205,21
78206,21
78207,23
78208,15
78209,11
78210,11
78211,13
78212,20
78213,15
78214,22
78215,15
78216,17
78217,22
78218,21
78219,11
78220,25
78221,19
78222,14
78223,15
78224,23
78225,23
78226,16
78227,24
78228,15
78229,19
78230,22
78231,12
78232,24
78233,20
78234,15
78235,21
78236,15
78237,24
78238,15
78239,12
78240,24
78241,10
78242,24
78243,19
78244,14
78245,10
78246,15
78247,20
78248,18
78249,17
78250,12
78251,17
78252,14
78253,14
78254,25
78255,12
78256,13
78257,11
78258,11
78259,11
78260,13
78261,21
78262,18
78263,14
78264,12
78265,16
78266,11
78267,25
78268,23
78269,20
78270,12
78271,19
78272,16
78273,10
78274,10
78275,20
78276,24
78277,18
78278,18
78279,11
78280,25
78281,13
78282,18
78283,21
78284,22
78285,23
78286,11
78287,14
78288,12
78289,17
78290,22
78291,13
78292,10
78293,12
78294,25
78295,19
78296,25
78297,18
78298,19
78299,24
78300,13
78301,24
78302,14
78303,24
78304,20
78305,18
78306,20
78307,22
78308,17
78309,15
78310,19
78311,19
78312,16
78313,14
78314,20
78315,13
78316,14
78317,15
78318,11
78319,13
78320,13
78321,15
78322,11
78323,20
78324,14
78325,14
78326,17
78327,22
78328,13
78329,23
78330,21
78331,11
78332,25
78333,22
78334,17
78335,18
78336,19
78337,24
78338,13
78339,25
78340,17
78341,12
78342,10
78343,17
78344,12
78345,19
78346,16
78347,11
78348,25
78349,16
78350,11
78351,21
78352,16
78353,12
78354,24
78355,24
78356,13
78357,20
78358,16
78359,23
78360,16
78361,18
78362,22
78363,21
78364,15
78365,10
78366,24
78367,14
78368,12
78369,17
78370,11
78371,11
78372,18
78373,23
78374,12
78375,20
78376,14
78377,23
78378,10
78379,16
78380,21
78381,24
78382,13
78383,19
78384,17
78385,19
78386,22
78387,21
78388,12
78389,16
78390,20
78391,22
78392,10
78393,11
78394,15
78395,16
78396,23
78397,17
78398,25
78399,20
78400,19
78401,21
78402,12
78403,13
78404,23
78405,21
78406,16
78407,23
78408,10
78409,14
78410,18
78411,20
78412,25
78413,22
78414,18
78415,25
78416,23
78417,12
78418,23
78419,12
78420,13
78421,16
78422,22
78423,21
78424,11
78425,23
78426,21
78427,25
78428,16
78429,14
78430,21
78431,15
78432,17
78433,18
78434,21
78435,12
78436,16
78437,16
78438,13
78439,17
78440,25
78441,17
78442,16
78443,19
78444,18
78445,23
78446,23
78447,19
78448,16
78449,19
78450,23
78451,12
78452,11
78453,17
78454,24
78455,11
78456,13
78457,18
78458,14
78459,11
78460,18
78461,22
78462,20
78463,16
78464,12
78465,15
78466,16
78467,25
78468,21
78469,11
78470,11
78471,12
78472,17
78473,21
78474,10
78475,10
78476,25
78477,23
78478,11
78479,16
78480,12
78481,19
78482,24
78483,24
78484,20
78485,20
78486,21
78487,15
78488,20
78489,17
78490,17
78491,23
78492,20
78493,19
78494,16
78495,22
78496,14
78497,22
78498,12
78499,11
78500,14
78501,20
78502,24
78503,18
78504,10
78505,17
78506,19
78507,12
78508,14
78509,22
78510,25
78511,10
78512,24
78513,16
78514,16
78515,23
78516,17
78517,24
78518,16
78519,21
78520,25
78521,11
78522,15
78523,20
78524,22
78525,16
78526,25
78527,11
78528,19
78529,14
78530,17
78531,20
78532,25
78533,23
78534,20
78535,14
78536,22
78537,10
78538,16
78539,16
78540,23
78541,15
78542,21
78543,19
78544,21
78545,17
78546,22
78547,19
78548,13
78549,22
78550,16
78551,11
78552,19
78553,18
78554,24
78555,20
78556,12
78557,24
78558,23
78559,13
78560,11
78561,10
78562,10
78563,23
78564,20
78565,22
78566,15
78567,18
78568,21
78569,14
78570,19
78571,14
78572,12
78573,18
78574,10
78575,15
78576,10
78577,24
78578,24
78579,23
78580,24
78581,16
78582,18
78583,13
78584,16
78585,11
78586,18
78587,24
78588,16
78589,23
78590,16
78591,20
78592,10
78593,15
78594,15
78595,24
78596,24
78597,12
78598,18
78599,12
78600,22
78601,12
78602,23
78603,20
78604,17
78605,15
78606,16
78607,18
78608,12
78609,11
78610,20
78611,22
78612,22
78613,13
78614,13
78615,21
78616,22
78617,24
78618,21
78619,21
78620,19
78621,19
78622,22
78623,22
78624,18
78625,17
78626,11
78627,20
78628,13
78629,18
78630,14
78631,10
78632,23
78633,18
78634,16
78635,12
78636,24
78637,23
78638,14
78639,11
78640,23
78641,16
78642,12
78643,11
78644,20
78645,24
78646,25
78647,10
78648,23
78649,15
78650,15
78651,10
78652,25
78653,10
78654,14
78655,21
78656,16
78657,11
78658,25
78659,13
78660,25
78661,25
78662,10
78663,17
78664,21
78665,13
78666,23
78667,24
78668,12
78669,10
78670,18
78671,13
78672,17
78673,17
78674,20
78675,23
78676,21
78677,18
78678,21
78679,11
78680,11
78681,23
78682,15
78683,20
78684,15
78685,25
78686,10
78687,18
78688,24
78689,24
78690,19
78691,16
78692,20
78693,15
78694,13
78695,15
78696,13
78697,16
78698,15
78699,16
78700,12
78701,18
78702,17
78703,20
78704,13
78705,11
78706,25
78707,20
78708,15
78709,24
78710,15
78711,11
78712,19
78713,23
78714,12
78715,15
78716,23
78717,11
78718,23
78719,12
78720,10
78721,13
78722,18
78723,14
78724,22
78725,17
78726,15
78727,20
78728,10
78729,19
78730,15
78731,15
78732,12
78733,22
78734,10
78735,17
78736,13
78737,14
78738,16
78739,11
78740,19
78741,16
78742,23
78743,21
78744,23
78745,10
78746,17
78747,21
78748,11
78749,10
78750,19
78751,13
78752,18
78753,12
78754,22
78755,15
78756,21
78757,11
78758,20
78759,20
78760,10
78761,10
78762,13
78763,11
78764,21
78765,16
78766,19
78767,24
78768,22
78769,15
78770,18
78771,25
78772,25
78773,12
78774,14
78775,10
78776,12
78777,24
78778,18
78779,12
78780,13
78781,18
78782,11
78783,20
78784,21
78785,23
78786,17
78787,16
78788,19
78789,13
78790,16
78791,17
78792,16
78793,11
78794,23
78795,18
78796,22
78797,22
78798,15
78799,12
78800,13
78801,24
78802,20
78803,23
78804,23
78805,14
78806,10
78807,19
78808,16
78809,14
78810,14
78811,14
78812,18
78813,15
78814,23
78815,20
78816,13
78817,14
78818,12
78819,16
78820,25
78821,24
78822,23
78823,24
78824,21
78825,25
78826,15
78827,15
78828,14
78829,10
78830,21
78831,21
78832,24
78833,24
78834,23
78835,10
78836,23
78837,12
78838,12
78839,19
78840,25
78841,10
78842,16
78843,11
78844,23
78845,14
78846,17
78847,25
78848,14
78849,24
78850,14
78851,16
78852,25
78853,18
78854,19
78855,23
78856,10
78857,11
78858,18
78859,12
78860,11
78861,12
78862,23
78863,24
78864,10
78865,22
78866,20
78867,21
78868,23
78869,11
78870,14
78871,17
78872,25
78873,20
78874,14
78875,23
78876,12
78877,16
78878,21
78879,11
78880,17
78881,10
78882,22
78883,17
78884,17
78885,11
78886,25
78887,22
78888,15
78889,16
78890,20
78891,16
78892,21
78893,22
78894,12
78895,25
78896,10
78897,17
78898,16
78899,23
78900,25
78901,23
78902,18
78903,24
78904,22
78905,19
78906,20
78907,24
78908,19
78909,25
78910,18
78911,25
78912,21
78913,18
78914,23
78915,12
78916,18
78917,25
78918,19
78919,24
78920,13
78921,14
78922,23
78923,13
78924,17
78925,15
78926,20
78927,23
78928,21
78929,15
78930,15
78931,14
78932,14
78933,17
78934,14
78935,10
78936,23
78937,16
78938,16
78939,16
78940,25
78941,17
78942,11
78943,13
78944,20
78945,19
78946,18
78947,24
78948,24
78949,22
78950,23
78951,14
78952,16
78953,15
78954,11
78955,18
78956,10
78957,21
78958,17
78959,13
78960,24
78961,20
78962,13
78963,23
78964,11
78965,18
78966,23
78967,18
78968,11
78969,11
78970,19
78971,23
78972,10
78973,11
78974,11
78975,20
78976,11
78977,13
78978,13
78979,11
78980,22
78981,15
78982,20
78983,23
78984,23
78985,22
78986,22
78987,25
78988,14
78989,23
78990,10
78991,20
78992,11
78993,25
78994,14
78995,22
78996,14
78997,24
78998,18
78999,16
79000,22
79001,25
79002,12
79003,17
79004,13
79005,20
79006,25
79007,23
79008,19
79009,17
79010,13
79011,12
79012,14
79013,23
79014,16
79015,18
79016,24
79017,24
79018,19
79019,23
79020,16
79021,24
79022,16
79023,11
79024,15
79025,20
79026,12
79027,16
79028,13
79029,21
79030,11
79031,19
79032,14
79033,22
79034,11
79035,12
79036,20
79037,13
79038,20
79039,11
79040,17
79041,25
79042,10
79043,11
79044,17
79045,16
79046,19
79047,14
79048,25
79049,20
79050,19
79051,25
79052,22
79053,15
79054,21
79055,11
79056,25
79057,22
79058,16
79059,25
79060,20
79061,14
79062,15
79063,13
79064,12
79065,14
79066,12
79067,21
79068,16
79069,12
79070,17
79071,21
79072,11
79073,17
79074,10
79075,24
79076,22
79077,14
79078,22
79079,23
79080,24
79081,14
79082,22
79083,13
79084,21
79085,23
79086,25
79087,12
79088,23
79089,20
79090,13
79091,11
79092,20
79093,12
79094,14
79095,17
79096,25
79097,18
79098,19
79099,13
79100,11
79101,21
79102,16
79103,15
79104,19
79105,15
79106,19
79107,11
79108,10
79109,24
79110,11
79111,17
79112,16
79113,19
79114,21
79115,22
79116,17
79117,12
79118,21
79119,20
79120,10
79121,12
79122,25
79123,24
79124,12
79125,25
79126,23
79127,18
79128,15
79129,18
79130,25
79131,14
79132,15
79133,21
79134,13
79135,25
79136,17
79137,11
79138,10
79139,14
79140,25
79141,18
79142,15
79143,22
79144,19
79145,10
79146,17
79147,25
79148,18
79149,16
79150,14
79151,12
79152,17
79153,16
79154,17
79155,14
79156,14
79157,25
79158,23
79159,15
79160,25
79161,13
79162,19
79163,21
79164,23
79165,21
79166,19
79167,18
79168,17
79169,17
79170,16
79171,13
79172,21
79173,19
79174,11
79175,20
79176,19
79177,14
79178,25
79179,16
79180,24
79181,14
79182,16
79183,18
79184,23
79185,22
79186,16
79187,16
79188,12
79189,23
79190,19
79191,13
79192,23
79193,18
79194,12
79195,22
79196,14
79197,10
79198,10
79199,17
79200,19
79201,12
79202,23
79203,11
79204,11
79205,24
79206,15
79207,15
79208,15
79209,11
79210,25
79211,14
79212,22
79213,21
79214,21
79215,23
79216,22
79217,15
79218,24
79219,16
79220,21
79221,22
79222,16
79223,23
79224,19
79225,14
79226,11
79227,11
79228,23
79229,16
79230,13
79231,25
79232,21
79233,19
79234,12
79235,22
79236,17
79237,18
79238,20
79239,20
79240,21
79241,16
79242,10
79243,11
79244,22
79245,24
79246,22
79247,19
79248,15
79249,25
79250,12
79251,14
79252,16
79253,14
79254,10
79255,14
79256,16
79257,17
79258,10
79259,22
79260,15
79261,25
79262,21
79263,24
79264,25
79265,24
79266,25
79267,12
79268,14
79269,24
79270,17
79271,25
79272,12
79273,18
79274,18
79275,11
79276,15
79277,24
79278,11
79279,13
79280,21
79281,24
79282,24
79283,13
79284,20
79285,12
79286,11
79287,15
79288,17
79289,22
79290,19
79291,15
79292,19
79293,23
79294,15
79295,10
79296,24
79297,17
79298,10
79299,10
79300,25
79301,14
79302,18
79303,21
79304,23
79305,14
79306,22
79307,12
79308,22
79309,22
79310,14
79311,12
79312,12
79313,22
79314,15
79315,25
79316,14
79317,15
79318,25
79319,25
79320,11
79321,15
79322,19
79323,13
79324,25
79325,25
79326,24
79327,23
79328,16
79329,19
79330,21
79331,25
79332,18
79333,17
79334,19
79335,15
79336,10
79337,20
79338,13
79339,16
79340,21
79341,19
79342,21
79343,15
79344,21
79345,10
79346,14
79347,18
79348,19
79349,23
79350,18
79351,17
79352,17
79353,18
79354,24
79355,25
79356,12
79357,14
79358,18
79359,11
79360,15
79361,24
79362,24
79363,19
79364,13
79365,24
79366,21
79367,12
79368,13
79369,12
79370,24
79371,10
79372,11
79373,24
79374,20
79375,23
79376,24
79377,14
79378,19
79379,13
79380,19
79381,10
79382,19
79383,10
79384,20
79385,16
79386,16
79387,18
79388,24
79389,18
79390,11
79391,19
79392,14
79393,20
79394,14
79395,11
79396,18
79397,10
79398,23
79399,18
79400,12
79401,20
79402,17
79403,11
79404,22
79405,11
79406,13
79407,22
79408,23
79409,22
79410,14
79411,22
79412,22
79413,21
79414,25
79415,17
79416,19
79417,16
79418,17
79419,13
79420,20
79421,10
79422,13
79423,19
79424,19
79425,19
79426,13
79427,20
79428,21
79429,23
79430,24
79431,14
79432,25
79433,15
79434,16
79435,24
79436,25
79437,10
79438,22
79439,18
79440,24
79441,15
79442,12
79443,16
79444,11
79445,16
79446,11
79447,20
79448,19
79449,11
79450,17
79451,20
79452,14
79453,23
79454,15
79455,11
79456,24
79457,17
79458,18
79459,21
79460,18
79461,14
79462,25
79463,11
79464,25
79465,22
79466,15
79467,12
79468,14
79469,23
79470,12
79471,25
79472,18
79473,19
79474,20
79475,10
79476,19
79477,12
79478,20
79479,18
79480,11
79481,16
79482,20
79483,24
79484,15
79485,16
79486,13
79487,11
79488,18
79489,17
79490,19
79491,19
79492,15
79493,14
79494,19
79495,13
79496,25
79497,11
79498,25
79499,14
79500,22
79501,10
79502,16
79503,10
79504,25
79505,23
79506,18
79507,19
79508,24
79509,18
79510,14
79511,17
79512,12
79513,18
79514,17
79515,24
79516,13
79517,24
79518,18
79519,18
79520,15
79521,17
79522,17
79523,22
79524,11
79525,11
79526,10
79527,21
79528,11
79529,18
79530,19
79531,12
79532,10
79533,14
79534,25
79535,10
79536,18
79537,25
79538,14
79539,15
79540,17
79541,22
79542,16
79543,22
79544,20
79545,13
79546,25
79547,10
79548,19
79549,13
79550,11
79551,16
79552,16
79553,24
79554,10
79555,16
79556,18
79557,18
79558,22
79559,17
79560,18
79561,17
79562,13
79563,11
79564,19
79565,24
79566,13
79567,24
79568,16
79569,21
79570,25
79571,24
79572,12
79573,22
79574,23
79575,12
79576,19
79577,16
79578,16
79579,17
79580,20
79581,15
79582,17
79583,15
79584,17
79585,19
79586,11
79587,15
79588,10
79589,15
79590,22
79591,11
79592,11
79593,15
79594,19
79595,11
79596,15
79597,23
79598,19
79599,13
79600,24
79601,12
79602,16
79603,11
79604,22
79605,20
79606,11
79607,19
79608,14
79609,16
79610,21
79611,20
79612,16
79613,18
79614,23
79615,23
79616,24
79617,22
79618,10
79619,10
79620,20
79621,24
79622,16
79623,21
79624,24
79625,22
79626,15
79627,13
79628,18
79629,20
79630,24
79631,23
79632,25
79633,16
79634,18
79635,11
79636,10
79637,22
79638,13
79639,11
79640,20
79641,20
79642,20
79643,13
79644,15
79645,13
79646,22
79647,10
79648,10
79649,17
79650,25
79651,12
79652,23
79653,16
79654,21
79655,15
79656,21
79657,19
79658,24
79659,23
79660,18
79661,11
79662,15
79663,13
79664,22
79665,15
79666,16
79667,10
79668,11
79669,13
79670,21
79671,21
79672,13
79673,16
79674,12
79675,11
79676,11
79677,21
79678,19
79679,10
79680,23
79681,15
79682,20
79683,23
79684,19
79685,16
79686,18
79687,11
79688,24
79689,15
79690,11
79691,17
79692,25
79693,11
79694,11
79695,22
79696,25
79697,17
79698,12
79699,11
79700,16
79701,11
79702,15
79703,17
79704,15
79705,16
79706,22
79707,11
79708,16
79709,18
79710,15
79711,21
79712,13
79713,17
79714,22
79715,12
79716,15
79717,15
79718,21
79719,10
79720,24
79721,13
79722,14
79723,15
79724,17
79725,13
79726,23
79727,22
79728,17
79729,16
79730,13
79731,22
79732,17
79733,22
79734,15
79735,19
79736,20
79737,16
79738,20
79739,20
79740,18
79741,25
79742,18
79743,10
79744,24
79745,21
79746,17
79747,13
79748,22
79749,10
79750,17
79751,11
79752,21
79753,21
79754,10
79755,19
79756,20
79757,14
79758,21
79759,14
79760,21
79761,20
79762,13
79763,18
79764,10
79765,11
79766,18
79767,13
79768,15
79769,21
79770,18
79771,20
79772,16
79773,15
79774,21
79775,25
79776,14
79777,14
79778,13
79779,17
79780,11
79781,21
79782,24
79783,18
79784,18
79785,10
79786,12
79787,23
79788,22
79789,22
79790,22
79791,21
79792,20
79793,24
79794,24
79795,12
79796,21
79797,14
79798,20
79799,15
79800,19
79801,23
79802,23
79803,15
79804,21
79805,18
79806,10
79807,11
79808,13
79809,22
79810,13
79811,21
79812,19
79813,20
79814,20
79815,22
79816,11
79817,24
79818,10
79819,24
79820,24
79821,12
79822,21
79823,16
79824,11
79825,19
79826,12
79827,17
79828,10
79829,21
79830,21
79831,21
79832,13
79833,18
79834,13
79835,24
79836,23
79837,15
79838,16
79839,24
79840,14
79841,18
79842,22
79843,15
79844,25
79845,21
79846,18
79847,25
79848,16
79849,21
79850,23
79851,23
79852,22
79853,10
79854,24
79855,25
79856,24
79857,16
79858,12
79859,22
79860,18
79861,14
79862,23
79863,16
79864,18
79865,23
79866,14
79867,22
79868,23
79869,21
79870,14
79871,22
79872,13
79873,12
79874,15
79875,12
79876,20
79877,24
79878,22
79879,12
79880,15
79881,25
79882,15
79883,14
79884,24
79885,15
79886,13
79887,17
79888,17
79889,10
79890,23
79891,19
79892,15
79893,10
79894,13
79895,22
79896,14
79897,17
79898,12
79899,15
79900,18
79901,22
79902,24
79903,15
79904,20
79905,10
79906,15
79907,12
79908,20
79909,10
79910,19
79911,13
79912,14
79913,18
79914,12
79915,10
79916,11
79917,25
79918,10
79919,11
79920,11
79921,21
79922,24
79923,12
79924,19
79925,15
79926,17
79927,19
79928,18
79929,13
79930,12
79931,10
79932,25
79933,20
79934,20
79935,22
79936,13
79937,14
79938,22
79939,15
79940,12
79941,10
79942,20
79943,16
79944,10
79945,16
79946,13
79947,14
79948,17
79949,12
79950,23
79951,21
79952,15
79953,22
79954,22
79955,21
79956,23
79957,21
79958,23
79959,14
79960,15
79961,11
79962,17
79963,11
79964,13
79965,19
79966,11
79967,22
79968,15
79969,21
79970,19
79971,20
79972,18
79973,20
79974,21
79975,12
79976,17
79977,17
79978,21
79979,11
79980,13
79981,11
79982,13
79983,24
79984,16
79985,21
79986,11
79987,11
79988,15
79989,22
79990,16
79991,25
79992,18
79993,17
79994,11
79995,16
79996,18
79997,19
79998,21
79999,18
80000,19
80001,13
80002,22
80003,21
80004,25
80005,18
80006,18
80007,24
80008,12
80009,15
80010,10
80011,23
80012,19
80013,11
80014,18
80015,16
80016,23
80017,17
80018,25
80019,17
80020,20
80021,17
80022,15
80023,11
80024,23
80025,14
80026,17
80027,11
80028,20
80029,13
80030,18
80031,24
80032,18
80033,19
80034,17
80035,12
80036,14
80037,17
80038,10
80039,16
80040,10
80041,16
80042,15
80043,16
80044,16
80045,20
80046,13
80047,25
80048,23
80049,11
80050,19
80051,20
80052,20
80053,25
80054,17
80055,11
80056,17
80057,13
80058,24
80059,16
80060,13
80061,18
80062,16
80063,17
80064,24
80065,19
80066,22
80067,13
80068,15
80069,24
80070,15
80071,12
80072,19
80073,17
80074,15
80075,17
80076,20
80077,23
80078,10
80079,24
80080,22
80081,12
80082,22
80083,21
80084,19
80085,11
80086,22
80087,23
80088,21
80089,25
80090,22
80091,14
80092,13
80093,15
80094,10
80095,11
80096,23
80097,17
80098,25
80099,21
80100,21
80101,22
80102,13
80103,20
80104,15
80105,15
80106,20
80107,19
80108,23
80109,18
80110,13
80111,11
80112,22
80113,17
80114,21
80115,19
80116,16
80117,11
80118,24
80119,13
80120,16
80121,23
80122,16
80123,15
80124,11
80125,13
80126,10
80127,20
80128,14
80129,13
80130,20
80131,15
80132,19
80133,12
80134,13
80135,24
80136,18
80137,18
80138,21
80139,21
80140,13
80141,15
80142,14
80143,14
80144,19
80145,14
80146,19
80147,15
80148,16
80149,16
80150,25
80151,22
80152,13
80153,25
80154,12
80155,19
80156,13
80157,12
80158,13
80159,10
80160,25
80161,18
80162,14
80163,15
80164,17
80165,19
80166,23
80167,20
80168,14
80169,19
80170,17
80171,19
80172,17
80173,22
80174,20
80175,25
80176,15
80177,14
80178,17
80179,25
80180,22
80181,18
80182,20
80183,11
80184,18
80185,24
80186,17
80187,10
80188,13
80189,11
80190,18
80191,18
80192,23
80193,14
80194,21
80195,17
80196,18
80197,20
80198,11
80199,11
80200,12
80201,25
80202,22
80203,17
80204,13
80205,17
80206,25
80207,11
80208,14
80209,20
80210,17
80211,21
80212,11
80213,18
80214,15
80215,13
80216,18
80217,22
80218,24
80219,14
80220,23
80221,20
80222,21
80223,13
80224,15
80225,12
80226,23
80227,24
80228,15
80229,17
80230,23
80231,12
80232,16
80233,16
80234,19
80235,18
80236,15
80237,24
80238,14
80239,21
80240,18
80241,15
80242,21
80243,11
80244,15
80245,25
80246,14
80247,14
80248,23
80249,25
80250,11
80251,14
80252,25
80253,10
80254,10
80255,16
80256,12
80257,13
80258,21
80259,10
80260,10
80261,17
80262,19
80263,16
80264,16
80265,11
80266,18
80267,22
80268,21
80269,24
80270,10
80271,20
80272,24
80273,21
80274,11
80275,21
80276,11
80277,25
80278,22
80279,14
80280,20
80281,22
80282,24
80283,11
80284,16
80285,23
80286,18
80287,24
80288,14
80289,24
80290,15
80291,24
80292,12
80293,12
80294,15
80295,19
80296,15
80297,24
80298,25
80299,25
80300,18
80301,15
80302,14
80303,24
80304,13
80305,22
80306,22
80307,18
80308,23
80309,19
80310,14
80311,13
80312,12
80313,13
80314,10
80315,14
80316,14
80317,14
80318,13
80319,21
80320,24
80321,14
80322,20
80323,22
80324,17
80325,10
80326,23
80327,19
80328,23
80329,25
80330,14
80331,17
80332,24
80333,21
80334,23
80335,25
80336,25
80337,19
80338,18
80339,13
80340,14
80341,12
80342,17
80343,24
80344,18
80345,23
80346,16
80347,16
80348,23
80349,10
80350,22
80351,24
80352,20
80353,20
80354,25
80355,12
80356,22
80357,20
80358,20
80359,19
80360,18
80361,24
80362,24
80363,13
80364,20
80365,23
80366,18
80367,13
80368,11
80369,19
80370,14
80371,13
80372,25
80373,14
80374,25
80375,14
80376,22
80377,23
80378,18
80379,17
80380,21
80381,23
80382,25
80383,22
80384,14
80385,22
80386,25
80387,21
80388,22
80389,18
80390,12
80391,21
80392,10
80393,12
80394,11
80395,17
80396,23
80397,21
80398,19
80399,15
80400,23
80401,19
80402,20
80403,23
80404,16
80405,11
80406,20
80407,14
80408,21
80409,21
80410,23
80411,24
80412,12
80413,24
80414,14
80415,14
80416,11
80417,10
80418,15
80419,20
80420,24
80421,18
80422,21
80423,21
80424,20
80425,15
80426,19
80427,13
80428,11
80429,22
80430,13
80431,11
80432,17
80433,15
80434,19
80435,16
80436,19
80437,11
80438,20
80439,21
80440,12
80441,18
80442,23
80443,18
80444,13
80445,16
80446,13
80447,13
80448,17
80449,21
80450,20
80451,10
80452,19
80453,20
80454,17
80455,10
80456,20
80457,22
80458,21
80459,17
80460,24
80461,20
80462,10
80463,23
80464,19
80465,11
80466,12
80467,18
80468,16
80469,17
80470,11
80471,15
80472,15
80473,20
80474,13
80475,10
80476,24
80477,21
80478,21
80479,20
80480,13
80481,21
80482,19
80483,10
80484,22
80485,24
80486,17
80487,24
80488,15
80489,23
80490,24
80491,19
80492,13
80493,25
80494,16
80495,12
80496,18
80497,13
80498,14
80499,10
80500,15
80501,20
80502,15
80503,13
80504,25
80505,14
80506,22
80507,23
80508,15
80509,10
80510,20
80511,18
80512,10
80513,10
80514,24
80515,25
80516,18
80517,18
80518,11
80519,17
80520,18
80521,25
80522,14
80523,21
80524,19
80525,15
80526,25
80527,24
80528,20
80529,10
80530,18
80531,12
80532,25
80533,11
80534,12
80535,16
80536,18
80537,17
80538,12
80539,23
80540,21
80541,10
80542,17
80543,11
80544,21
80545,19
80546,12
80547,22
80548,15
80549,16
80550,11
80551,24
80552,19
80553,22
80554,23
80555,24
80556,12
80557,23
80558,19
80559,24
80560,17
80561,11
80562,24
80563,25
80564,10
80565,11
80566,20
80567,17
80568,16
80569,18
80570,16
80571,11
80572,24
80573,10
80574,19
80575,25
80576,16
80577,17
80578,15
80579,15
80580,12
80581,14
80582,17
80583,11
80584,16
80585,24
80586,24
80587,18
80588,16
80589,21
80590,12
80591,17
80592,25
80593,21
80594,12
80595,20
80596,23
80597,19
80598,21
80599,24
80600,21
80601,13
80602,13
80603,23
80604,15
80605,19
80606,16
80607,15
80608,14
80609,16
80610,15
80611,22
80612,15
80613,18
80614,10
80615,14
80616,20
80617,17
80618,21
80619,16
80620,24
80621,15
80622,17
80623,16
80624,10
80625,19
80626,14
80627,16
80628,11
80629,19
80630,19
80631,16
80632,22
80633,16
80634,16
80635,15
80636,11
80637,15
80638,18
80639,16
80640,18
80641,19
80642,15
80643,20
80644,11
80645,25
80646,14
80647,25
80648,22
80649,17
80650,20
80651,11
80652,23
80653,12
80654,19
80655,23
80656,18
80657,20
80658,21
80659,18
80660,10
80661,11
80662,19
80663,19
80664,10
80665,24
80666,17
80667,16
80668,14
80669,25
80670,17
80671,18
80672,23
80673,24
80674,23
80675,13
80676,16
80677,11
80678,11
80679,20
80680,10
80681,21
80682,15
80683,24
80684,21
80685,19
80686,20
80687,10
80688,20
80689,23
80690,14
80691,22
80692,17
80693,20
80694,10
80695,19
80696,19
80697,11
80698,22
80699,18
80700,16
80701,10
80702,23
80703,21
80704,14
80705,10
80706,11
80707,22
80708,22
80709,11
80710,25
80711,11
80712,17
80713,24
80714,24
80715,10
80716,13
80717,15
80718,14
80719,15
80720,10
80721,20
80722,19
80723,17
80724,12
80725,10
80726,10
80727,24
80728,13
80729,11
80730,24
80731,23
80732,15
80733,22
80734,16
80735,18
80736,16
80737,11
80738,19
80739,16
80740,13
80741,13
80742,23
80743,20
80744,18
80745,15
80746,12
80747,14
80748,12
80749,18
80750,19
80751,19
80752,17
80753,12
80754,23
80755,15
80756,15
80757,14
80758,13
80759,14
80760,18
80761,18
80762,20
80763,10
80764,20
80765,12
80766,21
80767,17
80768,23
80769,12
80770,15
80771,10
80772,13
80773,14
80774,17
80775,10
80776,16
80777,14
80778,21
80779,20
80780,21
80781,12
80782,25
80783,15
80784,16
80785,14
80786,14
80787,11
80788,20
80789,14
80790,12
80791,18
80792,14
80793,25
80794,14
80795,15
80796,25
80797,25
80798,18
80799,15
80800,12
80801,17
80802,12
80803,18
80804,18
80805,13
80806,12
80807,23
80808,13
80809,17
80810,22
80811,22
80812,23
80813,16
80814,14
80815,11
80816,22
80817,16
80818,14
80819,24
80820,22
80821,10
80822,12
80823,22
80824,22
80825,11
80826,20
80827,10
80828,16
80829,22
80830,12
80831,15
80832,16
80833,20
80834,14
80835,10
80836,11
80837,10
80838,23
80839,11
80840,25
80841,16
80842,10
80843,14
80844,21
80845,18
80846,10
80847,15
80848,14
80849,17
80850,11
80851,21
80852,23
80853,22
80854,25
80855,18
80856,23
80857,17
80858,21
80859,11
80860,10
80861,12
80862,13
80863,22
80864,12
80865,16
80866,17
80867,22
80868,17
80869,21
80870,24
80871,16
80872,19
80873,20
80874,24
80875,22
80876,23
80877,22
80878,21
80879,14
80880,18
80881,24
80882,22
80883,10
80884,14
80885,22
80886,17
80887,20
80888,23
80889,22
80890,12
80891,18
80892,22
80893,12
80894,18
80895,19
80896,22
80897,22
80898,20
80899,14
80900,14
80901,13
80902,21
80903,10
80904,14
80905,16
